27,11,8,46.655
27,12,8,47.775
27,13,8,47.775
27,14,8,46.655
27,15,8,43.849
27,16,8,39.299
27,17,8,33.998
27,18,8,29.386
27,19,8,26.546
27,20,8,25.896
27,21,8,27.275
27,22,8,30.050
27,23,8,33.299
27,24,80,0.000
28,1,80,0.000
28,2,8,31.696
28,3,8,28.624
28,4,8,26.295
28,5,8,25.545
28,6,8,26.871
28,7,8,30.273
28,8,8,35.155
28,9,8,40.340
28,10,8,44.500
28,11,8,46.912
28,12,8,47.818
28,13,8,47.818
28,14,8,46.912
28,15,8,44.500
28,16,8,40.340
28,17,8,35.155
28,18,8,30.273
28,19,8,26.871
28,20,8,25.545
28,21,8,26.295
28,22,8,28.624
28,23,8,31.696
28,24,80,0.000
29,1,80,0.000
29,2,8,30.132
29,3,8,27.280
29,4,8,25.424
29,5,8,25.302
29,6,8,27.272
29,7,8,31.168
29,8,8,36.234
29,9,8,41.248
29,10,8,45.030
29,11,8,47.102
29,12,8,47.839
29,13,8,47.839
29,14,8,47.102
29,15,8,45.030
29,16,8,41.248
29,17,8,36.234
29,18,8,31.168
29,19,8,27.272
29,20,8,25.302
29,21,8,25.424
29,22,8,27.280
29,23,8,30.132
29,24,80,0.000
30,1,80,0.000
30,2,8,28.630
30,3,8,26.037
30,4,8,24.671
30,5,8,25.166
30,6,8,27.734
30,7,8,32.047
30,8,8,37.216
30,9,8,42.019
30,10,8,45.445
30,11,8,47.231
30,12,8,47.837
30,13,8,47.837
30,14,8,47.231
30,15,8,45.445
30,16,8,42.019
30,17,8,37.216
30,18,8,32.047
30,19,8,27.734
30,20,8,25.166
30,21,8,24.671
30,22,8,26.037
30,23,8,28.630
30,24,80,0.000
31,1,80,0.000
31,2,8,27.212
31,3,8,24.912
31,4,8,24.044
31,5,8,25.132
31,6,8,28.242
31,7,8,32.889
31,8,8,38.087
31,9,8,42.652
31,10,8,45.832
31,11,8,47.291
31,12,8,47.740
31,13,8,47.740
31,14,8,47.291
31,15,8,45.832
31,16,8,42.652
31,17,8,38.087
31,18,8,32.889
31,19,8,28.242
31,20,8,25.132
31,21,8,24.044
31,22,8,24.912
31,23,8,27.212
31,24,80,0.000
32,1,80,0.000
32,2,8,25.898
32,3,8,23.918
32,4,8,23.549
32,5,8,25.196
32,6,8,28.781
32,7,8,33.678
32,8,8,38.839
32,9,8,43.369
32,10,8,46.071
32,11,8,47.093
32,12,8,47.643
32,13,8,47.643
32,14,8,47.093
32,15,8,46.071
32,16,8,43.369
32,17,8,38.839
32,18,8,33.678
32,19,8,28.781
32,20,8,25.196
32,21,8,23.549
32,22,8,23.918
